address,length,value
0x0001cf03,17,V_stricmp_prefix
0x0001cf14,33,nm_active_connection_get_default
0x0001cf35,20,g_param_spec_string
0x0001cf49,6,shmdt
0x0001cf4f,8,strpbrk
0x0001cf57,7,malloc
0x0001cf5e,8,strtouq
0x0001cf66,15,__cxa_finalize
0x0001cf75,26,_ITM_registerTMCloneTable
0x0001cf8f,22,V_SplitStringInternal
0x0001cfa5,16,GetPlatformName
0x0001cfb5,12,V_vsnprintf
0x0001cfc1,19,nm_client_get_type
0x0001cfd4,34,nm_remote_connection_delete_async
0x0001cff6,21,g_hash_table_destroy
0x0001d00b,4,log
0x0001d00f,9,iswspace
0x0001d018,7,strspn
0x0001d01f,12,getaddrinfo
0x0001d02b,9,dgettext
0x0001d034,9,readlink
0x0001d03d,7,fdopen
0x0001d044,13,__strcpy_chk
0x0001d051,16,GetInstalledRAM
0x0001d061,16,TSQueueBase_Pop
0x0001d071,42,_ZN16SteamThreadTools7CThread9TerminateEi
0x0001d09b,17,XRRGetOutputInfo
0x0001d0ac,23,XRRFreeScreenResources
0x0001d0c3,12,XInternAtom
0x0001d0cf,23,nm_utils_uuid_generate
0x0001d0e6,23,g_object_freeze_notify
0x0001d0fd,5,pipe
0x0001d102,12,sched_yield
0x0001d10e,7,getuid
0x0001d115,15,XISelectEvents
0x0001d124,20,XGetKeyboardMapping
0x0001d138,6,XFree
0x0001d13e,37,pa_context_set_source_volume_by_name
0x0001d163,31,nm_active_connection_get_state
0x0001d182,19,g_value_get_object
0x0001d195,4,pow
0x0001d199,18,pthread_attr_init
0x0001d1ab,8,strncpy
0x0001d1b3,8,setvbuf
0x0001d1bb,40,_ZN20CUniformRandomStream10RandomCharEv
0x0001d1e3,28,g_datalist_id_set_data_full
0x0001d1ff,20,g_variant_get_int16
0x0001d213,8,execvpe
0x0001d21b,10,tcgetattr
0x0001d225,6,Error
0x0001d22b,15,Plat_IsSteamOS
0x0001d23a,49,_ZN16SteamThreadTools16CThreadFullMutexC1EbPKcbb
0x0001d26b,19,V_RemoveDotSlashes
0x0001d27e,27,pa_threaded_mainloop_start
0x0001d299,27,nm_ip_config_get_addresses
0x0001d2b4,25,g_type_class_add_private
0x0001d2cd,15,g_warn_message
0x0001d2dc,41,g_dbus_method_invocation_get_method_info
0x0001d305,5,send
0x0001d30a,6,popen
0x0001d310,12,__uselocale
0x0001d31c,23,__ctype_get_mb_cur_max
0x0001d333,7,calloc
0x0001d33a,34,CatchAndWriteMiniDumpForVoidPtrFn
0x0001d35c,38,_ZN16SteamThreadTools7CThread5StartEj
0x0001d382,16,V_strlower_fast
0x0001d392,19,nm_device_get_type
0x0001d3a5,29,nm_ip_config_get_nameservers
0x0001d3c2,35,g_type_class_adjust_private_offset
0x0001d3e5,23,g_variant_lookup_value
0x0001d3fc,17,g_list_free_full
0x0001d40d,7,floorf
0x0001d414,20,pthread_rwlock_init
0x0001d428,6,srand
0x0001d42e,8,futimes
0x0001d436,4,dup
0x0001d43a,10,_ZGTtdlPv
0x0001d444,17,WeakRandomUint32
0x0001d455,19,V_MakeRelativePath
0x0001d468,12,V_StrSubstN
0x0001d474,16,g_variant_unref
0x0001d484,15,g_mutex_unlock
0x0001d493,29,g_dbus_object_proxy_get_type
0x0001d4b0,8,sincosf
0x0001d4b8,7,wcslen
0x0001d4bf,17,Plat_IsGamescope
0x0001d4d0,10,_XEatData
0x0001d4da,29,XTestFakeRelativeMotionEvent
0x0001d4f7,19,pw_core_disconnect
0x0001d50a,37,nm_connection_get_setting_connection
0x0001d52f,29,nm_access_point_get_strength
0x0001d54c,22,g_source_set_priority
0x0001d562,18,V_JoinNumbersUint
0x0001d574,16,V_StripFilename
0x0001d584,25,pa_threaded_mainloop_new
0x0001d59d,11,g_str_hash
0x0001d5a8,42,g_dbus_interface_skeleton_get_object_path
0x0001d5d2,9,clearerr
0x0001d5db,10,sigaddset
0x0001d5e5,11,__recv_chk
0x0001d5f0,19,GetMiniDumpBuildID
0x0001d603,32,Plat_IsSteamOSManagementEnabled
0x0001d623,16,XCreateColormap
0x0001d633,22,g_object_get_property
0x0001d649,25,g_type_class_peek_parent
0x0001d662,17,g_value_get_uint
0x0001d673,28,g_async_initable_new_finish
0x0001d68f,7,roundf
0x0001d696,22,pthread_getschedparam
0x0001d6ac,8,strncmp
0x0001d6b4,29,GetPortableSystemInformation
0x0001d6d1,12,Plat_USTime
0x0001d6dd,31,ThreadInterlockedExchangeAdd64
0x0001d6fc,15,V_SetExtension
0x0001d70b,14,XCreateWindow
0x0001d719,33,g_object_class_override_property
0x0001d73a,20,udev_monitor_get_fd
0x0001d74e,36,g_dbus_interface_info_lookup_signal
0x0001d772,9,pwrite64
0x0001d77b,11,mbsnrtowcs
0x0001d786,7,getenv
0x0001d78d,10,strtold_l
0x0001d797,9,__xmknod
0x0001d7a0,37,VProfInternalEnterScopeCurrentThread
0x0001d7c5,17,TSQueueBase_Push
0x0001d7d6,27,Plat_CommandLineParamValue
0x0001d7f1,20,CVProfile_ExitScope
0x0001d805,15,glXMakeCurrent
0x0001d814,29,nm_setting_ip_config_add_dns
0x0001d831,24,g_variant_builder_clear
0x0001d849,56,g_dbus_method_invocation_return_value_with_unix_fd_list
0x0001d881,6,ceilf
0x0001d887,6,stdin
0x0001d88d,7,strtod
0x0001d894,12,alphasort64
0x0001d8a0,7,stderr
0x0001d8a7,12,gethostname
0x0001d8b3,10,faccessat
0x0001d8bd,40,_ZN16SteamThreadTools7CThread7GetNameEv
0x0001d8e5,42,_ZN16SteamThreadTools7CThread7SetNameEPKc
0x0001d90f,17,pw_proxy_destroy
0x0001d920,10,setmntent
0x0001d92a,28,_ITM_deregisterTMCloneTable
0x0001d946,29,ETW_Steamworks_IPCSend_Start
0x0001d963,49,_ZN15AssertMsgHelperILb1EE12AssertFailedEPKcjS2_
0x0001d994,20,g_variant_iter_init
0x0001d9a8,31,g_variant_get_bytestring_array
0x0001d9c7,14,g_variant_get
0x0001d9d5,13,pthread_once
0x0001d9e2,7,strtof
0x0001d9e9,10,fdatasync
0x0001d9f3,14,__memmove_chk
0x0001da01,11,strcasecmp
0x0001da0c,7,sscanf
0x0001da13,12,freeifaddrs
0x0001da1f,21,gnu_get_libc_version
0x0001da34,11,Plat_ctime
0x0001da3f,14,BGetLocalFQDN
0x0001da4d,44,_ZN16SteamThreadTools12CThreadEvent5ResetEv
0x0001da79,18,pw_node_info_free
0x0001da8b,8,pw_init
0x0001da93,31,nm_device_ethernet_get_carrier
0x0001dab2,20,g_datalist_get_data
0x0001dac6,7,unlink
0x0001dacd,6,btowc
0x0001dad3,8,_setjmp
0x0001dadb,9,wmemmove
0x0001dae4,5,free
0x0001dae9,56,_Z21V_ConvertUUIDToStringPK6V_UUID16EUUIDStringFlagsPci
0x0001db21,13,V_iswalpha32
0x0001db2e,22,XRRGetScreenResources
0x0001db44,13,XQueryKeymap
0x0001db51,21,pw_thread_loop_start
0x0001db66,39,nm_device_wifi_get_active_access_point
0x0001db8d,33,nm_setting_ip_config_add_address
0x0001dbae,20,g_value_take_object
0x0001dbc2,20,g_hash_table_insert
0x0001dbd6,6,cbrtf
0x0001dbdc,6,shmat
0x0001dbe2,10,mbsrtowcs
0x0001dbec,5,time
0x0001dbf1,8,eventfd
0x0001dbf9,8,Warning
0x0001dc01,37,_ZN16SteamThreadTools7CThread4InitEv
0x0001dc26,20,CreateSimpleProcess
0x0001dc3a,12,V_isnumeric
0x0001dc46,24,XRenderFindVisualFormat
0x0001dc5e,19,pw_context_destroy
0x0001dc71,30,nm_access_point_get_rsn_flags
0x0001dc8f,10,g_malloc0
0x0001dc99,21,g_main_context_unref
0x0001dcae,20,pthread_getspecific
0x0001dcc2,11,epoll_wait
0x0001dccd,11,__strtof_l
0x0001dcd8,7,wcscmp
0x0001dcdf,9,__fxstat
0x0001dce8,7,utimes
0x0001dcef,38,_ZTV31CAdHocValidation_SimpleCallback
0x0001dd15,21,WeakRandomFillMemory
0x0001dd2a,18,XRRQueryExtension
0x0001dd3c,14,XCloseDisplay
0x0001dd4a,29,pw_proxy_add_object_listener
0x0001dd67,21,g_object_thaw_notify
0x0001dd7c,16,g_variant_equal
0x0001dd8c,30,udev_monitor_new_from_netlink
0x0001ddaa,29,udev_device_new_from_syspath
0x0001ddc7,19,pthread_key_create
0x0001ddda,8,wmemset
0x0001dde2,12,makecontext
0x0001ddee,12,__wcsxfrm_l
0x0001ddfa,22,BWritingFatalMiniDump
0x0001de10,27,ThreadInterlockedDecrement
0x0001de2b,66,_Z13V_JoinStringsRK10CUtlVectorI10CUtlString10CUtlMemoryIS0_EEPKc
0x0001de6d,34,g_signal_accumulator_true_handled
0x0001de8f,21,g_variant_get_uint64
0x0001dea4,5,exp2
0x0001dea9,17,__stack_chk_fail
0x0001deba,7,strtok
0x0001dec1,9,fseeko64
0x0001deca,12,__duplocale
0x0001ded6,22,Plat_TickDiffMilliSec
0x0001deec,14,WeakRandomInt
0x0001defa,17,XDisplayKeycodes
0x0001df0b,32,nm_device_get_active_connection
0x0001df2b,39,nm_remote_connection_get_secrets_async
0x0001df52,6,fsync
0x0001df58,12,ftruncate64
0x0001df64,7,strtol
0x0001df6b,7,memcpy
0x0001df72,14,__strncat_chk
0x0001df80,8,fprintf
0x0001df88,29,ETW_Steamworks_IPCRecv_Start
0x0001dfa5,41,_ZNK16SteamThreadTools7CThread7IsAliveEv
0x0001dfce,13,V_URLCracker
0x0001dfdb,27,nm_device_get_state_reason
0x0001dff6,34,g_dbus_method_invocation_get_type
0x0001e018,26,g_dbus_gvariant_to_gvalue
0x0001e032,7,remove
0x0001e039,6,ntohl
0x0001e03f,14,clock_gettime
0x0001e04d,6,_DMsg
0x0001e053,34,_ZN16SteamThreadTools7CThreadD2Ev
0x0001e075,23,V_ExtractFileExtension
0x0001e08c,26,nm_setting_ip6_config_new
0x0001e0a6,13,g_value_init
0x0001e0b3,30,udev_device_get_sysattr_value
0x0001e0d1,6,atan2
0x0001e0d7,7,strstr
0x0001e0de,44,_ZN16SteamThreadTools16CThreadLocalBaseD2Ev
0x0001e10a,40,VProfInternalGetProfileForCurrentThread
0x0001e132,24,WeakRandomGaussianFloat
0x0001e14a,11,V_strnistr
0x0001e155,19,Coroutine_Continue
0x0001e168,23,V_MatchWildcardDNSName
0x0001e17f,16,XChangeProperty
0x0001e18f,19,XkbKeycodeToKeysym
0x0001e1a2,19,pw_context_connect
0x0001e1b5,22,g_signal_emit_by_name
0x0001e1cb,16,g_source_attach
0x0001e1db,5,mmap
0x0001e1e0,8,symlink
0x0001e1e8,11,setsockopt
0x0001e1f3,12,getpeername
0x0001e1ff,10,__xstat64
0x0001e209,16,_ITM_memcpyRtWn
0x0001e219,17,_SpewMessageType
0x0001e22a,13,Plat_IsTesla
0x0001e237,47,_ZN16SteamThreadTools16CThreadLocalBase3SetEPv
0x0001e266,18,V_StrSubstInPlace
0x0001e278,17,Coroutine_Create
0x0001e289,15,V_vsnprintfRet
0x0001e298,14,XCheckIfEvent
0x0001e2a6,20,pw_thread_loop_stop
0x0001e2ba,7,lrintf
0x0001e2c1,11,__strtod_l
0x0001e2cc,7,timegm
0x0001e2d3,7,fwrite
0x0001e2da,22,_ZN10CValidator3PopEv
0x0001e2f0,33,ThreadInterlockedCompareExchange
0x0001e311,30,g_ClockSpeedSecondsMultiplier
0x0001e32f,10,V_atoui64
0x0001e339,38,V_StripPrecedingAndTrailingWhitespace
0x0001e35f,10,V_tolower
0x0001e369,16,WeakRandomFloat
0x0001e379,23,XChangeKeyboardMapping
0x0001e390,20,pw_device_info_free
0x0001e3a4,15,alcCaptureStop
0x0001e3b3,30,nm_access_point_get_wpa_flags
0x0001e3d1,28,g_type_instance_get_private
0x0001e3ed,37,g_signal_handlers_disconnect_matched
0x0001e412,28,udev_enumerate_scan_devices
0x0001e42e,12,sigprocmask
0x0001e43a,8,gettext
0x0001e442,7,strtoq
0x0001e449,10,scandir64
0x0001e453,25,_ITM_addUserCommitAction
0x0001e46c,32,_ZNK10CValidator9IsClaimedEPKvb
0x0001e48c,21,GetMiniDumpDirectory
0x0001e4a1,29,nm_setting_wireless_get_type
0x0001e4be,35,nm_connection_get_setting_wireless
0x0001e4e1,25,g_return_if_fail_warning
0x0001e4fa,6,acosf
0x0001e500,14,gethostbyname
0x0001e50e,7,statfs
0x0001e515,11,Plat_IsWSL
0x0001e520,15,WeakRandomSeed
0x0001e52f,10,V_strnlen
0x0001e539,22,g_type_interface_peek
0x0001e54f,20,g_variant_iter_free
0x0001e563,18,g_once_init_leave
0x0001e575,21,g_variant_get_double
0x0001e58a,34,udev_enumerate_add_match_property
0x0001e5ac,7,memcmp
0x0001e5b3,6,wctob
0x0001e5b9,7,strchr
0x0001e5c0,6,utime
0x0001e5c6,45,_ZN16SteamThreadTools17CThreadSyncObjectD2Ev
0x0001e5f3,12,alcGetError
0x0001e5ff,17,pa_context_errno
0x0001e610,23,g_hash_table_iter_next
0x0001e627,7,strcat
0x0001e62e,12,iconv_close
0x0001e63a,6,ntohs
0x0001e640,44,_ZN16SteamThreadTools12CThreadEvent5CheckEv
0x0001e66c,38,_ZN10SteamVProf9CVProfile9ExitScopeEv
0x0001e692,28,g_VProfProfilesRunningCount
0x0001e6ae,33,GetPlatformNameFromEPlatformType
0x0001e6cf,20,pw_node_info_update
0x0001e6e3,28,nm_device_disconnect_finish
0x0001e6ff,27,nm_connection_need_secrets
0x0001e71a,33,nm_setting_wireless_security_new
0x0001e73b,13,g_object_new
0x0001e748,19,g_variant_get_objv
0x0001e75b,11,udev_unref
0x0001e766,26,ZSTD_trace_decompress_end
0x0001e780,21,BThreadFileIOAllowed
0x0001e795,19,V_GetFileExtension
0x0001e7a8,12,V_URLEncode
0x0001e7b4,10,V_strncpy
0x0001e7be,25,_Z17V_UnicodeValidatePKc
0x0001e7d7,20,nm_setting_get_type
0x0001e7eb,10,g_strcmp0
0x0001e7f5,23,udev_device_get_action
0x0001e80c,5,cosf
0x0001e811,5,dup2
0x0001e816,13,__memcpy_chk
0x0001e823,19,ThreadGetCurrentId
0x0001e836,17,GetLocalHostname
0x0001e847,15,V_UTF32ToUTF16
0x0001e856,21,V_StripTrailingSlash
0x0001e86b,20,nm_device_get_state
0x0001e87f,32,nm_device_wifi_get_capabilities
0x0001e89f,27,g_cclosure_marshal_generic
0x0001e8ba,6,frexp
0x0001e8c0,13,gai_strerror
0x0001e8cd,6,fseek
0x0001e8d3,12,__strxfrm_l
0x0001e8df,10,V_StrTrim
0x0001e8e9,20,g_param_spec_uint64
0x0001e8fd,15,g_initable_new
0x0001e90c,32,g_dbus_proxy_set_interface_info
0x0001e92c,48,g_dbus_object_skeleton_remove_interface_by_name
0x0001e95c,6,sqrtf
0x0001e962,5,logf
0x0001e967,7,writev
0x0001e96e,11,__fxstat64
0x0001e979,13,__memset_chk
0x0001e986,8,getegid
0x0001e98e,26,ThreadInterlockedAssignIf
0x0001e9a8,12,V_URLDecode
0x0001e9b4,11,V_strtoi64
0x0001e9bf,25,nm_device_get_ip4_config
0x0001e9d8,36,nm_active_connection_get_connection
0x0001e9fc,15,g_signal_emitv
0x0001ea0b,20,g_value_get_boolean
0x0001ea1f,21,g_variant_get_uint32
0x0001ea34,26,g_async_initable_get_type
0x0001ea4e,13,__printf_chk
0x0001ea5b,16,__isoc99_sscanf
0x0001ea6b,19,RealPrintCallStack
0x0001ea7e,12,Plat_gmtime
0x0001ea8a,27,Plat_IsSteamFrame_DoNotUse
0x0001eaa5,15,pw_context_new
0x0001eab4,13,g_mutex_init
0x0001eac1,48,udev_monitor_filter_add_match_subsystem_devtype
0x0001eaf1,8,longjmp
0x0001eaf9,8,isalnum
0x0001eb01,5,nice
0x0001eb06,11,V_URLParse
0x0001eb11,17,pa_context_unref
0x0001eb22,35,nm_device_wifi_request_scan_finish
0x0001eb45,40,nm_device_wifi_get_permanent_hw_address
0x0001eb6d,12,g_str_equal
0x0001eb79,25,g_variant_is_object_path
0x0001eb92,7,atan2f
0x0001eb99,12,__fdelt_chk
0x0001eba5,9,ETWBegin
0x0001ebae,32,_ZN11SteamStdLib11CommandLineEv
0x0001ebce,30,Coroutine_ReleaseThreadMemory
0x0001ebec,8,_strlwr
0x0001ebf4,13,_XGetRequest
0x0001ec01,24,nm_device_wifi_get_type
0x0001ec19,33,g_dbus_proxy_get_cached_property
0x0001ec3a,8,recvmsg
0x0001ec42,6,chmod
0x0001ec48,6,rmdir
0x0001ec4e,10,V_strncmp
0x0001ec58,19,g_value_set_object
0x0001ec6b,27,pthread_attr_setschedparam
0x0001ec86,8,lseek64
0x0001ec8e,24,pthread_mutex_timedlock
0x0001eca6,8,isprint
0x0001ecae,17,__xpg_strerror_r
0x0001ecbf,9,_ZGTtnaj
0x0001ecc8,7,dlopen
0x0001eccf,36,Plat_ShouldUseSteamDeckClientBranch
0x0001ecf3,19,V_FixDoubleSlashes
0x0001ed06,17,XSetErrorHandler
0x0001ed17,26,pa_threaded_mainloop_wait
0x0001ed31,29,nm_device_ethernet_get_speed
0x0001ed4e,27,g_type_check_instance_cast
0x0001ed69,16,g_object_notify
0x0001ed79,22,g_variant_builder_end
0x0001ed8f,19,g_variant_get_byte
0x0001eda2,38,g_dbus_method_invocation_return_value
0x0001edc8,26,g_dbus_gvalue_to_gvariant
0x0001ede2,8,environ
0x0001edea,14,__ctype_b_loc
0x0001edf8,20,V_CopyAndFixSlashes
0x0001ee0c,21,Coroutine_DebugBreak
0x0001ee21,15,XDestroyWindow
0x0001ee30,26,nm_access_point_get_flags
0x0001ee4a,25,udev_list_entry_get_name
0x0001ee63,37,_ZN16SteamThreadTools7CThread4JoinEj
0x0001ee88,14,V_UTF8ToUTF32
0x0001ee96,17,XDisplayHeightMM
0x0001eea7,30,nm_access_point_get_frequency
0x0001eec5,20,g_param_spec_double
0x0001eed9,34,g_main_context_ref_thread_default
0x0001eefb,7,sincos
0x0001ef02,5,asin
0x0001ef07,19,__h_errno_location
0x0001ef1a,13,__towlower_l
0x0001ef27,8,memmove
0x0001ef2f,40,_ZN16SteamThreadTools12CThreadMutexC1Ev
0x0001ef57,42,_ZTVN10__cxxabiv121__vmi_class_type_infoE
0x0001ef81,14,V_AppendSlash
0x0001ef8f,26,Coroutine_ValidateGlobals
0x0001efa9,14,glGetIntegerv
0x0001efb7,19,pw_thread_loop_new
0x0001efca,18,g_once_init_enter
0x0001efdc,17,g_source_destroy
0x0001efed,8,isspace
0x0001eff5,8,scandir
0x0001effd,52,_ZN16SteamThreadTools13CThreadRWLock11UnlockWriteEv
0x0001f031,12,V_wcstoui64
0x0001f03d,29,nm_setting_connection_get_id
0x0001f05a,15,g_object_unref
0x0001f069,23,g_dbus_object_get_type
0x0001f080,26,pthread_mutexattr_settype
0x0001f09a,9,__strdup
0x0001f0a3,8,mkstemp
0x0001f0ab,9,wcstombs
0x0001f0b4,15,__gmon_start__
0x0001f0c3,55,_ZN16SteamThreadTools18CreateSimpleThreadEPFjPvES0_Pjj
0x0001f0fa,18,GetNameFromOSType
0x0001f10c,55,_Z17V_JoinNumbersUintcRK10CUtlVectorIj10CUtlMemoryIjEE
0x0001f143,26,nm_ip_address_get_address
0x0001f15d,30,nm_client_get_device_by_iface
0x0001f17b,8,strtoll
0x0001f183,11,getcontext
0x0001f18e,13,__wcsftime_l
0x0001f19b,52,_ZNK16SteamThreadTools7CThread17BHasValidThreadIDEv
0x0001f1cf,50,_ZN16SteamThreadTools16CThreadSemaphore7ReleaseEl
0x0001f201,19,GetSpewAndLogLevel
0x0001f214,35,_ZN10CValidator15ClaimConnectionEj
0x0001f237,12,g_set_error
0x0001f243,27,g_dbus_connection_get_type
0x0001f25e,4,exp
0x0001f262,14,__fprintf_chk
0x0001f270,13,gettimeofday
0x0001f27d,19,g_value_get_string
0x0001f290,14,g_mutex_clear
0x0001f29e,7,g_free
0x0001f2a5,6,close
0x0001f2ab,8,__xstat
0x0001f2b3,22,Plat_TickDiffMicroSec
0x0001f2c9,28,ThreadSetBackgroundPriority
0x0001f2e5,11,V_wcstoi64
0x0001f2f0,16,g_signal_lookup
0x0001f300,34,g_main_context_pop_thread_default
0x0001f322,15,pthread_detach
0x0001f331,8,isalpha
0x0001f339,8,toupper
0x0001f341,29,ThreadInterlockedDecrement64
0x0001f35e,40,_ZN16SteamThreadTools12CThreadEventC1Eb
0x0001f386,14,V_binarytohex
0x0001f394,15,V_URLEncodeRaw
0x0001f3a3,20,g_value_set_variant
0x0001f3b7,6,lseek
0x0001f3bd,9,ftello64
0x0001f3c6,9,timezone
0x0001f3cf,6,dlsym
0x0001f3d5,39,_ZN16SteamThreadTools7CThread6OnExitEv
0x0001f3fc,22,TSListBase_UnsafePeek
0x0001f412,13,V_towlower32
0x0001f41f,16,V_strupper_fast
0x0001f42f,42,nm_remote_connection_commit_changes_async
0x0001f459,19,g_param_spec_boxed
0x0001f46c,36,g_object_interface_install_property
0x0001f490,27,g_async_initable_new_async
0x0001f4ab,13,epoll_create
0x0001f4b8,7,strdup
0x0001f4bf,6,mlock
0x0001f4c5,11,sendfile64
0x0001f4d0,12,getsockname
0x0001f4dc,8,getpgrp
0x0001f4e4,30,_ZN10CValidator4PushEPKcPvS1_
0x0001f502,18,V_ComposeFileName
0x0001f514,18,StringAfterPrefix
0x0001f526,7,XFlush
0x0001f52d,31,pa_threaded_mainloop_in_thread
0x0001f54c,17,g_datalist_clear
0x0001f55d,6,floor
0x0001f563,8,connect
0x0001f56b,7,ungetc
0x0001f572,8,opendir
0x0001f57a,9,statfs64
0x0001f583,38,_ZTVN10__cxxabiv117__class_type_infoE
0x0001f5a9,19,GetMiniDumpSteamID
0x0001f5bc,22,V_MatchWildcardString
0x0001f5d2,16,XRRQueryVersion
0x0001f5e2,13,XSelectInput
0x0001f5ef,18,pw_link_info_free
0x0001f601,15,pa_cvolume_set
0x0001f610,30,nm_device_wifi_get_hw_address
0x0001f62e,14,g_variant_new
0x0001f63c,23,pthread_mutexattr_init
0x0001f653,7,select
0x0001f65a,34,_ZNK8tinyxml27XMLNode9ToCommentEv
0x0001f67c,36,_ZN8tinyxml210XMLPrinter8PushTextEf
0x0001f6a0,18,__wrap___lxstat64
0x0001f6b2,15,__wrap_statvfs
0x0001f6c1,33,XNVCTRLQueryAttributePermissions
0x0001f6e2,23,nghttp2_submit_trailer
0x0001f6f9,18,pcre_stack_malloc
0x0001f70b,41,_ZN7pcrecpp3Arg16parse_ushort_hexEPKciPv
0x0001f734,18,FSEv07_freeDTable
0x0001f746,41,_ZTVN10__cxxabiv120__function_type_infoE
0x0001f76f,41,_ZTIN10__cxxabiv120__function_type_infoE
0x0001f798,46,_ZN8tinyxml210XMLUnknownC2EPNS_11XMLDocumentE
0x0001f7c6,44,_ZNK8tinyxml210XMLElement14Unsigned64TextEy
0x0001f7f2,29,_ZN8tinyxml210XMLElementD2Ev
0x0001f80f,26,ecp_nistz256_point_double
0x0001f829,35,nghttp2_priority_spec_default_init
0x0001f84c,53,nghttp2_session_callbacks_set_on_frame_recv_callback
0x0001f881,17,ZBUFFv06_isError
0x0001f892,28,HUFv07_decompress4X_hufOnly
0x0001f8ae,45,_ZNK8tinyxml27XMLNode17ToElementWithNameEPKc
0x0001f8db,42,_ZN8tinyxml211XMLDocument10NewElementEPKc
0x0001f905,28,_ZTIN8tinyxml210XMLPrinterE
0x0001f921,13,DES_encrypt1
0x0001f92e,22,ecp_nistz256_sqr_mont
0x0001f944,43,XNVCTRLQueryBinaryDataAttributePermissions
0x0001f96f,26,nghttp2_submit_rst_stream
0x0001f989,18,ZBUFFv05_freeDCtx
0x0001f99b,28,_ZTVN8tinyxml210XMLPrinterE
0x0001f9b7,38,_ZNK8tinyxml210XMLElement9Int64TextEx
0x0001f9dd,43,_ZN8tinyxml210XMLPrinter11PrintStringEPKcb
0x0001fa08,36,_ZN8tinyxml210XMLPrinter8PushTextEi
0x0001fa2c,13,DES_encrypt2
0x0001fa39,34,ZBUFFv07_decompressInitDictionary
0x0001fa5b,19,HUF_validateCTable
0x0001fa6e,43,_ZTVN9__gnu_cxx24__concurrence_lock_errorE
0x0001fa99,35,_ZN8tinyxml27XMLUtil7ReadBOMEPKcPb
0x0001fabc,42,_ZN8tinyxml27XMLNodeC1EPNS_11XMLDocumentE
0x0001fae6,46,_ZN8tinyxml211XMLDocumentC1EbNS_10WhitespaceE
0x0001fb14,36,_ZN8tinyxml210XMLPrinter8PushTextEj
0x0001fb38,13,bn_sub_words
0x0001fb45,13,DES_encrypt3
0x0001fb52,48,_ZN6google8protobuf8internal8byteswapILi1EEEvPv
0x0001fb82,41,nghttp2_stream_get_sum_dependency_weight
0x0001fbab,20,nghttp2_session_del
0x0001fbbf,49,nghttp2_session_callbacks_set_on_header_callback
0x0001fbf0,26,HUFv07_decompress1X4_DCtx
0x0001fc0a,32,HUFv07_decompress1X_usingDTable
0x0001fc2a,27,HUF_compress4X_usingCTable
0x0001fc45,46,_ZN8tinyxml211XMLDocumentC2EbNS_10WhitespaceE
0x0001fc73,14,aesni_decrypt
0x0001fc81,18,aesni_ecb_encrypt
0x0001fc93,13,__wrap_chown
0x0001fca0,32,XNVCTRLSetTargetStringAttribute
0x0001fcc0,43,_ZN7pcrecpp3Arg17parse_ulong_radixEPKciPvi
0x0001fceb,12,FSE_isError
0x0001fcf7,25,FSE_decompress_wksp_bmi2
0x0001fd10,29,ZBUFFv06_recommendedDOutSize
0x0001fd2d,40,nghttp2_session_get_outbound_queue_size
0x0001fd55,105,_ZNK7pcrecpp2RE12PartialMatchERKNS_11StringPieceERKNS_3ArgES6_S6_S6_S6_S6_S6_S6_S6_S6_S6_S6_S6_S6_S6_S6_
0x0001fdbe,28,ZBUFFv05_recommendedDInSize
0x0001fdda,52,_ZN8tinyxml210XMLElement21InsertNewChildElementEPKc
0x0001fe0e,39,_ZN8tinyxml211XMLDocument8LoadFileEPKc
0x0001fe35,12,RC4_set_key
0x0001fe41,25,nghttp2_stream_get_state
0x0001fe5a,17,nghttp2_is_fatal
0x0001fe6b,35,nghttp2_session_terminate_session2
0x0001fe8e,16,pcre32_compile2
0x0001fe9e,41,_ZN7pcrecpp3Arg16parse_uint_octalEPKciPv
0x0001fec7,18,HUFv06_decompress
0x0001fed9,18,HUF_compressBound
0x0001feeb,36,_ZTIN10__cxxabiv115__forced_unwindE
0x0001ff0f,44,_ZNK8tinyxml27XMLNode16LastChildElementEPKc
0x0001ff3b,29,_ZN8tinyxml210XMLElementD0Ev
0x0001ff58,50,_ZN8tinyxml210XMLPrinter5VisitERKNS_10XMLCommentE
0x0001ff8a,14,vpaes_decrypt
0x0001ff98,106,_ZNK7pcrecpp2RE14FindAndConsumeEPNS_11StringPieceERKNS_3ArgES5_S5_S5_S5_S5_S5_S5_S5_S5_S5_S5_S5_S5_S5_S5_
0x00020002,46,_ZN7pcrecpp3Arg20parse_longlong_radixEPKciPvi
0x00020030,46,_ZN8tinyxml27XMLUtil15GetCharacterRefEPKcPcPi
0x0002005e,47,_ZNK8tinyxml214XMLDeclaration13ToDeclarationEv
0x0002008d,40,_ZN8tinyxml211XMLDocument10ToDocumentEv
0x000200b5,30,_ZTVN8tinyxml212XMLAttributeE
0x000200d3,22,aesni_set_encrypt_key
0x000200e9,12,__wrap_stat
0x000200f5,20,nghttp2_submit_data
0x00020109,21,nghttp2_rcbuf_decref
0x0002011e,20,HUFv06_readDTableX2
0x00020132,52,_ZN8tinyxml211XMLDocument8IdentifyEPcPPNS_7XMLNodeE
0x00020166,28,_ZTIN8tinyxml210XMLVisitorE
0x00020182,28,_ZTIN8tinyxml210XMLElementE
0x0002019e,31,XNVCTRLQueryGvoColorConversion
0x000201bd,37,nghttp2_session_get_stream_user_data
0x000201e2,23,_ZN7pcrecpp2RE6no_argE
